# scene=cradle krb=on dt=0.0166667 seconds=28800 sample_every=600 e0=13.2716 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
3110,4.55844,9.56213,14.1206,1.06397,1.03228
3120,14.6613,-0.488413,14.1728,1.0679,0.00384784
3130,7.14186,6.64434,13.7862,1.03877,0.732063
3140,0.096095,13.8519,13.948,1.05096,1.47158
3150,9.18574,5.00516,14.1909,1.06926,0.563609
3160,13.6745,0.0830872,13.7576,1.03661,0.0619212
3170,2.8532,10.9544,13.8076,1.04038,1.17198
3180,1.98814,12.0988,14.087,1.06144,1.29105
3190,13.2116,0.973565,14.1852,1.06883,0.151796
3200,10.2805,3.51493,13.7955,1.03947,0.408212
3210,0.346471,13.5743,13.9208,1.04891,1.43852
3220,5.93647,8.24234,14.1788,1.06835,0.895352
3230,14.4416,-0.643185,13.7984,1.03969,-0.0122874
3240,5.69856,8.08214,13.7807,1.03836,0.876999
3250,0.399829,13.6312,14.031,1.05722,1.44376
3260,10.5804,3.61718,14.1976,1.06977,0.423608
3270,12.8708,0.894895,13.7657,1.03723,0.14362
3280,1.84052,12.0028,13.8433,1.04307,1.27854
3290,3.02677,11.1081,14.1349,1.06505,1.18772
3300,14.0309,0.175965,14.2069,1.07047,0.0676914
3310,8.90432,4.87271,13.777,1.03808,0.548605
3320,0.0752715,13.8633,13.9386,1.05025,1.46955
3330,7.37308,6.81186,14.1849,1.06882,0.748473
3340,14.2896,-0.543727,13.7459,1.03573,-0.00133252
3350,4.35512,9.44498,13.8001,1.03982,1.0171
3360,0.977299,13.0674,14.0447,1.05825,1.39061
3370,11.8606,2.3364,14.197,1.06972,0.292531
3380,11.8326,1.93965,13.7722,1.03772,0.249393
3390,1.03263,12.8555,13.8881,1.04645,1.36429
3400,4.23484,9.91678,14.1516,1.06631,1.06468
3410,14.5728,-0.388162,14.1846,1.06879,0.0121146
3420,7.47388,6.27619,13.7501,1.03605,0.694726
3430,0.0597921,13.8869,13.9467,1.05086,1.47445
3440,8.82653,5.40128,14.2278,1.07205,0.602429
3450,13.8335,-0.0630762,13.7704,1.03758,0.0449593
3460,3.13403,10.6437,13.7777,1.03813,1.14251
3470,1.75907,12.3367,14.0958,1.0621,1.31374
3480,12.9678,1.20708,14.1748,1.06805,0.179108
3490,10.6094,3.09724,13.7067,1.03278,0.37394
3500,0.45382,13.4446,13.8984,1.04723,1.42674
3510,5.5861,8.58829,14.1744,1.06802,0.930549
3520,14.4309,-0.651662,13.7793,1.03825,-0.0122898
3530,6.07532,7.73198,13.8073,1.04036,0.840541
3540,0.300299,13.7286,14.0289,1.05706,1.45316
3550,10.2396,3.99257,14.2322,1.07238,0.457806
3560,13.0958,0.661089,13.7569,1.03656,0.119943
3570,2.07574,11.7449,13.8206,1.04137,1.25373
3580,2.74957,11.3943,14.1439,1.06572,1.21538
3590,13.8505,0.307192,14.1577,1.06676,0.0854015
3600,9.25634,4.48461,13.741,1.03536,0.511974
3610,0.119434,13.7911,13.9105,1.04814,1.46422
3620,7.00937,7.1303,14.1397,1.06541,0.785041
3630,14.3568,-0.573506,13.7833,1.03856,-0.00556183
3640,4.68206,9.10904,13.7911,1.03914,0.982999
3650,0.81703,13.2396,14.0566,1.05915,1.40623
3660,11.5544,2.63033,14.1847,1.0688,0.323159
3670,12.1117,1.64205,13.7537,1.03632,0.220194
3680,1.21443,12.661,13.8754,1.0455,1.34492
3690,3.91819,10.1847,14.1029,1.06263,1.0964
3700,14.4648,-0.314341,14.1505,1.06622,0.0224047
3710,7.83433,5.8919,13.7262,1.03425,0.657236
3720,0.0398062,13.9149,13.9547,1.05147,1.47571
3730,8.46342,5.72613,14.1895,1.06916,0.63894
3740,13.9755,-0.165434,13.8101,1.04057,0.0329158
3750,3.42687,10.4054,13.8322,1.04224,1.1142
3760,1.54272,12.5685,14.1112,1.06326,1.33513
3770,12.7096,1.47258,14.1821,1.06861,0.204803
3780,10.9298,2.82558,13.7554,1.03645,0.340538
3790,0.576371,13.3325,13.9089,1.04801,1.4134
3800,5.2418,8.93537,14.1772,1.06823,0.96509
3810,14.7399,-0.629792,14.1101,1.06318,-0.0100451
3820,6.42735,7.37202,13.7994,1.03976,0.806426
3830,0.216485,13.7857,14.0022,1.05505,1.46089
3840,9.89402,4.28278,14.1768,1.0682,0.492476
3850,13.3045,0.4421,13.7466,1.03579,0.0979048
3860,2.32273,11.5041,13.8268,1.04183,1.22769
3870,2.48407,11.6311,14.1152,1.06356,1.24179
3880,13.6537,0.540765,14.1944,1.06953,0.108052
3890,9.60289,4.13241,13.7353,1.03494,0.475889
3900,0.17914,13.722,13.9011,1.04743,1.45727
3910,6.64906,7.54713,14.1962,1.06966,0.823773
3920,14.4045,-0.617313,13.7872,1.03885,-0.0111518
3930,5.01459,8.78728,13.8019,1.03995,0.948295
3940,0.67188,13.3686,14.0405,1.05793,1.42027
3950,11.2384,2.94053,14.1789,1.06836,0.354788
3960,12.3779,1.36207,13.74,1.03529,0.192304
3970,1.40925,12.444,13.8532,1.04382,1.32419
3980,3.61172,10.5144,14.1261,1.06439,1.12702
3990,14.3385,-0.145686,14.1929,1.06941,0.0377536
4000,8.19217,5.58622,13.7784,1.03818,0.619983
4010,0.0354334,13.9156,13.951,1.05119,1.47529
4020,8.10093,6.07626,14.1772,1.06823,0.675341
4030,14.0986,-0.328393,13.7702,1.03757,0.0196164
4040,3.72692,10.1028,13.8297,1.04205,1.08277
4050,1.34039,12.7474,14.0878,1.06149,1.35504
4060,12.439,1.77541,14.2144,1.07103,0.231759
4070,11.2408,2.49519,13.736,1.03499,0.308084
4080,0.713629,13.1789,13.8925,1.04678,1.39854
4090,4.90373,9.24617,14.1499,1.06618,0.998989
4100,14.7304,-0.600757,14.1297,1.06465,-0.00576091
4110,6.78372,7.01134,13.7951,1.03944,0.769335
4120,0.148323,13.8501,13.9984,1.05476,1.46706
4130,9.54185,4.65874,14.2006,1.07,0.527844
4140,13.4979,0.252572,13.7505,1.03608,0.0806659
4150,2.58243,11.2345,13.8169,1.04109,1.20041
4160,2.23008,11.8839,14.1139,1.06347,1.26705
4170,13.4405,0.747104,14.1876,1.06902,0.129118
4180,9.94509,3.78667,13.7318,1.03467,0.440264
4190,0.255018,13.6722,13.9272,1.04939,1.44869
4200,6.29076,7.87613,14.1669,1.06746,0.859775
4210,14.4328,-0.664616,13.7682,1.03742,-0.0122821
4220,5.35357,8.43533,13.7889,1.03898,0.912945
4230,0.514888,13.4869,14.0018,1.05502,1.43279
4240,10.9135,3.26859,14.1821,1.0686,0.387341
4250,12.6312,1.16268,13.7939,1.03935,0.168785
