# scene=cradle krb=off dt=0.0166667 seconds=600 sample_every=60 e0=13.2716
t_s,ke,pe,e_total,e_over_e0,peak_height
292,19.1133,0.235799,19.3491,1.45793,0.0109055
293,0.755867,19.016,19.7718,1.48978,1.94041
294,17.7976,1.62326,19.4209,1.46334,0.128855
295,2.90102,17.0589,19.9599,1.50395,1.73538
296,14.3688,5.16243,19.5312,1.47165,0.493039
297,6.55387,13.5684,20.1223,1.51619,1.36969
298,9.94025,9.69928,19.6395,1.47981,0.964365
299,11.1882,9.09926,20.2875,1.52864,0.901791
300,5.56267,14.2153,19.7779,1.49024,1.43555
301,15.7644,4.63826,20.4027,1.53731,0.43645
302,2.25596,17.7071,19.9631,1.50419,1.80124
303,19.1518,1.37427,20.5261,1.54661,0.101006
304,0.584102,19.5683,20.1524,1.51846,1.99689
305,19.5922,0.271709,19.8639,1.49672,0.0124791
306,0.823887,19.5196,20.3435,1.53286,1.99179
307,18.2199,1.73512,19.955,1.50358,0.133785
308,2.96672,17.5435,20.5103,1.54542,1.78427
309,14.7161,5.35202,20.0681,1.5121,0.508596
310,6.72548,13.9619,20.6873,1.55876,1.40868
311,10.1184,10.0531,20.1715,1.5199,0.998498
312,11.466,9.35333,20.8193,1.56871,0.926996
313,5.63549,14.6853,20.3208,1.53114,1.48296
314,16.1933,4.72963,20.923,1.57652,0.446097
315,2.2409,18.2289,20.4698,1.54237,1.85471
316,19.6686,1.35875,21.0273,1.58438,0.10179
317,0.551032,20.0898,20.6408,1.55526,2.05013
318,20.0815,0.279105,20.3606,1.53414,0.0117409
319,0.827823,19.9802,20.808,1.56786,2.0389
320,18.5635,1.87432,20.4378,1.53996,0.150853
321,3.0718,17.8959,20.9677,1.57989,1.82087
322,14.8581,5.63158,20.4897,1.54387,0.541398
323,6.94518,14.1531,21.0982,1.58972,1.43055
324,10.1088,10.4839,20.5927,1.55163,1.04652
325,11.8382,9.35962,21.1979,1.59723,0.932654
326,5.50423,15.1818,20.686,1.55866,1.53681
327,16.6649,4.60291,21.2678,1.6025,0.441126
328,2.07658,18.7265,20.8031,1.56749,1.90727
329,20.1434,1.19694,21.3404,1.60797,0.0955343
330,0.425588,20.5123,20.9379,1.57764,2.09429
331,20.4523,0.180829,20.6331,1.55468,0.00880897
332,0.801768,20.2679,21.0697,1.58757,2.06959
333,18.7195,1.95301,20.6725,1.55764,0.170979
334,3.17295,18.0179,21.1908,1.5967,1.83648
335,14.8164,5.91013,20.7265,1.56172,0.580786
336,7.22086,14.0618,21.2826,1.60362,1.4272
337,9.88937,10.8754,20.7648,1.5646,1.09547
338,12.7596,8.68045,21.44,1.61548,0.865246
339,4.86443,16.0589,20.9233,1.57654,1.62819
340,17.7702,3.78874,21.559,1.62444,0.358756
341,1.54827,19.5524,21.1007,1.58991,1.99216
342,20.858,0.746696,21.6047,1.62789,0.0553029
343,0.298935,20.9241,21.223,1.59912,2.13583
344,20.5599,0.339376,20.8993,1.57473,0.00737846
345,1.15303,20.1926,21.3456,1.60837,2.06013
346,18.1738,2.75385,20.9277,1.57687,0.254908
347,4.38131,17.1233,21.5046,1.62034,1.74134
348,13.3886,7.62028,21.0089,1.58299,0.753741
349,9.19078,12.4678,21.6586,1.63194,1.25772
350,8.10296,13.0117,21.1146,1.59096,1.31179
351,14.2945,7.31184,21.6064,1.62801,0.736904
352,3.83001,17.272,21.102,1.59001,1.76617
353,18.9036,2.8336,21.7372,1.63787,0.266719
354,1.0139,20.2908,21.3047,1.60528,2.06911
355,21.5217,0.256137,21.7779,1.64093,0.0119046
356,0.351383,21.1005,21.4519,1.61637,2.15338
357,20.2002,0.894314,21.0945,1.58944,0.0628488
358,2.05085,19.5672,21.618,1.62889,1.99482
359,16.8182,4.32453,21.1427,1.59308,0.415546
360,6.02213,15.7554,21.7775,1.6409,1.59879
361,11.54,9.7127,21.2527,1.60136,0.969784
362,11.3403,10.5696,21.9099,1.65088,1.06045
363,6.28508,15.0956,21.3807,1.61101,1.52754
364,16.8862,5.14233,22.0286,1.65982,0.49723
365,2.27745,19.2601,21.5376,1.62283,1.9605
366,20.8824,1.24699,22.1293,1.66742,0.0982395
367,0.427693,21.2916,21.7193,1.63652,2.17272
368,21.1539,0.238112,21.392,1.61186,0.00978136
369,1.0323,20.8725,21.9048,1.6505,2.12957
370,18.9589,2.51248,21.4713,1.61784,0.22197
371,4.01158,18.056,22.0676,1.66276,1.83636
372,14.2931,7.28925,21.5823,1.6262,0.715239
373,8.88881,13.3358,22.2246,1.6746,1.34495
374,8.74643,12.9446,21.691,1.63439,1.30145
375,14.6164,7.72262,22.3391,1.68322,0.761782
376,3.95084,17.8742,21.825,1.64449,1.81458
377,19.6328,2.82312,22.456,1.69203,0.255227
378,1.00796,20.9907,21.9986,1.65757,2.14023
379,21.3995,0.326178,21.7256,1.637,0.00979841
380,0.466621,21.7107,22.1773,1.67103,2.21603
381,20.6336,1.16524,21.7988,1.64251,0.0831642
382,2.43043,19.9206,22.351,1.68412,2.02984
383,16.8136,5.04127,21.8549,1.64674,0.482447
384,6.60778,15.8915,22.4993,1.69529,1.61068
385,11.3324,10.6258,21.9582,1.65452,1.0608
386,12.2135,10.4105,22.624,1.70469,1.04162
387,5.93527,16.1437,22.0789,1.66362,1.63419
388,17.8656,4.86444,22.7301,1.71268,0.46795
389,2.01207,20.2079,22.22,1.67424,2.05783
390,21.7916,1.02052,22.8121,1.71886,0.077185
391,0.356081,22.0245,22.3806,1.68635,2.24771
392,21.6867,0.333879,22.0206,1.65922,0.00931978
393,1.24617,21.2921,22.5383,1.69823,2.17219
394,18.9991,3.10908,22.1082,1.66582,0.28662
395,4.5821,18.1059,22.688,1.70951,1.84168
396,13.9016,8.26758,22.1692,1.67042,0.819456
397,9.76344,13.0307,22.7941,1.71751,1.31619
398,8.18198,14.0613,22.2433,1.676,1.42006
399,15.6978,7.17675,22.8745,1.72357,0.711876
400,3.41333,18.9461,22.3594,1.68475,1.92719
401,20.6511,2.27699,22.9281,1.7276,0.209188
402,0.690839,21.7953,22.4861,1.6943,2.22318
403,22.0508,0.133958,22.1847,1.67159,0.0071274
404,0.486969,22.152,22.6389,1.70581,2.26086
405,20.7012,1.52016,22.2214,1.67435,0.130329
406,2.84922,19.9092,22.7584,1.71481,2.02933
407,16.3553,5.91413,22.2694,1.67797,0.58302
408,7.40171,15.4638,22.8655,1.72289,1.5706
409,10.5969,11.7152,22.3122,1.68119,1.18118
410,13.2602,9.69108,22.9512,1.72934,0.976063
411,5.19291,17.1996,22.3925,1.68725,1.74792
412,18.8996,4.08891,22.9885,1.73215,0.40125
413,1.4852,21.0253,22.5105,1.69613,2.14366
414,22.4923,0.557708,23.0501,1.73679,0.0471662
415,0.17941,22.4506,22.63,1.70514,2.29161
416,21.8148,0.42651,22.2413,1.67585,0.0264373
417,1.48945,21.2585,22.748,1.71403,2.16944
418,18.5388,3.74553,22.2844,1.6791,0.367125
419,5.22428,17.6179,22.8421,1.72112,1.79521
420,13.0942,9.21409,22.3083,1.6809,0.929319
421,10.7186,12.1913,22.91,1.72624,1.23788
422,7.2977,15.0547,22.3524,1.68422,1.53026
423,16.6958,6.26262,22.9584,1.72989,0.630023
424,2.72887,19.7092,22.4381,1.69068,2.00953
425,21.3714,1.60414,22.9755,1.73117,0.15564
426,0.352126,22.1915,22.5436,1.69863,2.26546
427,22.2398,-0.0197785,22.2201,1.67425,0.00315118
428,0.566744,22.0827,22.6494,1.7066,2.25496
429,20.2869,1.93972,22.2266,1.67474,0.188197
430,3.75011,19.0715,22.8216,1.71958,1.94396
431,15.0146,7.27802,22.2927,1.67972,0.729868
432,9.0799,13.8694,22.9493,1.7292,1.40858
433,8.86828,13.5241,22.3924,1.68724,1.37089
434,15.0508,7.95136,23.0022,1.73318,0.801413
435,3.8563,18.6075,22.4638,1.69261,1.89473
436,20.3474,2.68376,23.0311,1.73536,0.262293
437,0.769464,21.8028,22.5723,1.70079,2.22395
438,22.1852,0.0792039,22.2644,1.67759,0.00362945
439,0.379163,22.3625,22.7417,1.71356,2.28202
440,20.9492,1.35789,22.3071,1.68081,0.12137
441,2.54499,20.3065,22.8515,1.72183,2.07119
442,16.8099,5.53295,22.3429,1.68351,0.552306
443,7.10871,15.836,22.9448,1.72886,1.61195
444,10.9164,11.4731,22.3895,1.68702,1.16204
445,12.9901,9.99956,22.9896,1.73224,1.01336
446,5.39542,17.0536,22.4491,1.69151,1.7359
447,18.7378,4.30139,23.0392,1.73597,0.430207
448,1.54228,20.9903,22.5326,1.6978,2.14095
449,22.6627,0.461366,23.1241,1.74237,0.0390722
450,0.150881,22.5462,22.6971,1.71019,2.30067
