# scene=cradle krb=off dt=0.0166667 seconds=600 sample_every=60 e0=13.2716 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
463,0.230075,22.3594,22.5895,1.70209,2.28192
464,22.2475,-0.00851188,22.239,1.67568,0.00253487
465,0.941484,21.8123,22.7538,1.71447,2.22562
466,19.5626,2.74759,22.3102,1.68104,0.267107
467,4.41313,18.4869,22.9,1.72549,1.88397
468,14.1674,8.19567,22.3631,1.68503,0.824739
469,9.65907,13.3285,22.9876,1.73208,1.35453
470,8.30784,14.1219,22.4297,1.69005,1.43418
471,15.7611,7.27297,23.034,1.73558,0.733495
472,3.36448,19.1274,22.4919,1.69473,1.9488
473,21.1407,1.94682,23.0875,1.73961,0.185549
474,0.482578,22.1689,22.6515,1.70676,2.26146
475,22.3163,0.00171499,22.318,1.68163,0.00483251
476,0.579724,22.238,22.8178,1.71929,2.2694
477,20.4659,1.92612,22.3921,1.68721,0.180117
478,3.24905,19.6799,22.929,1.72767,2.00664
479,15.8016,6.59416,22.3957,1.68749,0.660415
480,8.16882,14.8285,22.9974,1.73282,1.50828
481,9.81655,12.6232,22.4398,1.69081,1.27957
482,14.6895,8.43544,23.1249,1.74243,0.849115
483,4.17612,18.402,22.5781,1.70123,1.87242
484,20.3447,2.84528,23.1899,1.74733,0.274403
485,0.854704,21.8709,22.7256,1.71234,2.23063
486,23.0925,0.140013,23.2325,1.75054,0.011263
487,0.263755,22.5778,22.8415,1.72108,2.30435
488,21.3882,1.04163,22.4298,1.69006,0.090551
489,2.34679,20.604,22.9508,1.72931,2.10171
490,17.2097,5.23118,22.4408,1.69089,0.519621
491,7.19663,15.9012,23.0978,1.74039,1.61677
492,10.9313,11.6089,22.5401,1.69837,1.17226
493,13.4637,9.74265,23.2064,1.74857,0.981996
494,5.15573,17.5063,22.662,1.70755,1.77944
495,19.1215,4.11927,23.2407,1.75116,0.406231
496,1.45771,21.2965,22.7542,1.7145,2.1715
497,22.7823,0.520279,23.3026,1.75582,0.0438366
498,0.161972,22.7028,22.8647,1.72283,2.31709
499,21.9961,0.474555,22.4706,1.69313,0.0324755
500,1.82365,21.2111,23.0348,1.73564,2.1635
501,18.1769,4.36326,22.5401,1.69837,0.427428
502,6.13616,17.0462,23.1824,1.74676,1.73424
503,12.2087,10.4135,22.6221,1.70455,1.04839
504,11.8174,11.438,23.2554,1.75226,1.15794
505,6.51266,16.1785,22.6912,1.70975,1.64354
